Transaction_ID,Date,Year,Month,Quarter,Region,Zone,Channel,Therapy_Area,Product,Quantity,Unit_Price,Unit_Cost,Revenue,Profit
TXN1191,2022-03-13,2022,3,Q1,West,Zone D,Hospital,Respiratory,Salbutamol Inhaler,171,296.76,160.56,50745.96,23290.2
TXN1192,2023-03-22,2023,3,Q1,East,Zone C,Hospital,Respiratory,Salbutamol Inhaler,349,466.52,287.26,162815.48,62561.74
TXN1193,2022-12-22,2022,12,Q4,West,Zone D,Distributor,Cardiovascular,Telmisartan 40mg,251,352.45,164.3,88464.95,47225.65
TXN1194,2023-01-24,2023,1,Q1,East,Zone C,Hospital,Cardiovascular,Telmisartan 40mg,399,770.59,404.38,307465.41,146117.79
TXN1195,2023-04-09,2023,4,Q2,West,Zone D,Retail Pharmacy,Neurology,Pregabalin 75mg,493,80.08,52.86,39479.44,13419.46
TXN1196,2022-02-19,2022,2,Q1,North,Zone A,Retail Pharmacy,Diabetes,Glipizide 5mg,469,366.29,176.94,171790.01,88805.15
TXN1197,2022-02-26,2022,2,Q1,South,Zone B,Retail Pharmacy,Respiratory,Montelukast 10mg,89,677.0,318.69,60253.0,31889.59
TXN1198,2023-02-09,2023,2,Q1,East,Zone C,Retail Pharmacy,Diabetes,Glipizide 5mg,424,359.77,151.37,152542.48,88361.6
TXN1199,2022-08-06,2022,8,Q3,South,Zone B,Hospital,Neurology,Levetiracetam 250mg,280,319.43,184.59,89440.4,37755.2
TXN1200,2023-02-08,2023,2,Q1,East,Zone C,Hospital,Cardiovascular,Amlodipine 5mg,212,542.55,269.95,115020.6,57791.2
TXN1201,2022-06-12,2022,6,Q2,East,Zone C,Retail Pharmacy,Oncology,Capecitabine 500mg,319,298.17,159.41,95116.23,44264.44
TXN1202,2023-08-22,2023,8,Q3,North,Zone A,Hospital,Cardiovascular,Amlodipine 5mg,220,761.44,362.26,167516.8,87819.6
TXN1203,2022-12-24,2022,12,Q4,East,Zone C,Distributor,Respiratory,Salbutamol Inhaler,214,636.34,389.2,136176.76,52887.96
TXN1204,2022-04-05,2022,4,Q2,East,Zone C,Retail Pharmacy,Neurology,Levetiracetam 250mg,419,790.02,345.15,331018.38,186400.53
TXN1205,2022-06-19,2022,6,Q2,North,Zone A,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,294,116.42,50.18,34227.48,19474.56
TXN1206,2023-08-18,2023,8,Q3,West,Zone D,Hospital,Diabetes,Metformin 500mg,300,53.7,36.81,16110.0,5067.0
TXN1207,2022-12-13,2022,12,Q4,North,Zone A,Retail Pharmacy,Oncology,Capecitabine 500mg,343,154.74,63.29,53075.82,31367.35
TXN1208,2023-02-06,2023,2,Q1,South,Zone B,Hospital,Neurology,Levetiracetam 250mg,390,120.43,72.47,46967.7,18704.4
TXN1209,2022-07-18,2022,7,Q3,East,Zone C,Hospital,Diabetes,Metformin 500mg,267,330.72,134.03,88302.24,52516.23
TXN1210,2023-09-16,2023,9,Q3,South,Zone B,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,351,739.01,428.76,259392.51,108897.75
TXN1211,2023-12-09,2023,12,Q4,North,Zone A,Hospital,Respiratory,Salbutamol Inhaler,499,799.56,331.39,398980.44,233616.83
TXN1212,2022-05-02,2022,5,Q2,North,Zone A,Hospital,Cardiovascular,Amlodipine 5mg,126,266.51,115.33,33580.26,19048.68
TXN1213,2022-06-13,2022,6,Q2,South,Zone B,Distributor,Neurology,Pregabalin 75mg,131,708.42,350.78,92803.02,46850.84
TXN1214,2022-01-19,2022,1,Q1,North,Zone A,Hospital,Cardiovascular,Amlodipine 5mg,125,507.37,288.71,63421.25,27332.5
TXN1215,2023-01-03,2023,1,Q1,North,Zone A,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,340,220.45,93.02,74953.0,43326.2
TXN1216,2023-09-02,2023,9,Q3,South,Zone B,Retail Pharmacy,Diabetes,Glipizide 5mg,52,456.77,313.09,23752.04,7471.36
TXN1217,2023-09-15,2023,9,Q3,West,Zone D,Distributor,Respiratory,Salbutamol Inhaler,61,161.74,90.25,9866.14,4360.89
TXN1218,2022-05-21,2022,5,Q2,East,Zone C,Distributor,Diabetes,Sitagliptin 50mg,456,373.15,249.64,170156.4,56320.56
TXN1219,2022-04-14,2022,4,Q2,North,Zone A,Hospital,Neurology,Levetiracetam 250mg,326,409.39,187.65,133461.14,72287.24
TXN1220,2023-11-16,2023,11,Q4,West,Zone D,Retail Pharmacy,Respiratory,Montelukast 10mg,206,652.27,366.41,134367.62,58887.16
TXN1221,2022-04-12,2022,4,Q2,West,Zone D,Retail Pharmacy,Diabetes,Glipizide 5mg,139,141.41,64.25,19655.99,10725.24
TXN1222,2022-08-04,2022,8,Q3,East,Zone C,Retail Pharmacy,Respiratory,Salbutamol Inhaler,290,475.48,226.79,137889.2,72120.1
TXN1223,2023-11-22,2023,11,Q4,East,Zone C,Hospital,Cardiovascular,Amlodipine 5mg,190,501.21,323.66,95229.9,33734.5
TXN1224,2023-08-24,2023,8,Q3,South,Zone B,Hospital,Cardiovascular,Telmisartan 40mg,427,320.58,215.36,136887.66,44928.94
TXN1225,2023-02-10,2023,2,Q1,South,Zone B,Hospital,Oncology,Imatinib 100mg,201,666.96,351.57,134058.96,63393.39
TXN1226,2023-01-03,2023,1,Q1,South,Zone B,Retail Pharmacy,Oncology,Capecitabine 500mg,488,489.96,220.68,239100.48,131408.64
TXN1227,2023-05-11,2023,5,Q2,North,Zone A,Retail Pharmacy,Respiratory,Salbutamol Inhaler,192,222.68,102.85,42754.56,23007.36
TXN1228,2022-09-18,2022,9,Q3,North,Zone A,Distributor,Respiratory,Salbutamol Inhaler,307,255.91,148.2,78564.37,33066.97
TXN1229,2022-01-26,2022,1,Q1,South,Zone B,Retail Pharmacy,Respiratory,Salbutamol Inhaler,329,146.3,63.09,48132.7,27376.09
TXN1230,2023-08-08,2023,8,Q3,South,Zone B,Hospital,Respiratory,Montelukast 10mg,278,720.64,329.74,200337.92,108670.2
TXN1231,2023-01-27,2023,1,Q1,East,Zone C,Hospital,Cardiovascular,Telmisartan 40mg,365,100.71,64.47,36759.15,13227.6
TXN1232,2023-12-02,2023,12,Q4,West,Zone D,Distributor,Diabetes,Sitagliptin 50mg,430,392.64,179.47,168835.2,91663.1
TXN1233,2022-03-22,2022,3,Q1,West,Zone D,Retail Pharmacy,Diabetes,Glipizide 5mg,403,384.76,192.41,155058.28,77517.05
TXN1234,2022-09-25,2022,9,Q3,West,Zone D,Distributor,Respiratory,Salbutamol Inhaler,360,451.87,193.85,162673.2,92887.2
TXN1235,2023-12-13,2023,12,Q4,West,Zone D,Distributor,Neurology,Levetiracetam 250mg,185,646.59,438.49,119619.15,38498.5
TXN1236,2023-05-21,2023,5,Q2,West,Zone D,Retail Pharmacy,Oncology,Capecitabine 500mg,409,626.45,296.37,256218.05,135002.72
TXN1237,2023-01-14,2023,1,Q1,South,Zone B,Hospital,Diabetes,Sitagliptin 50mg,321,430.13,192.61,138071.73,76243.92
TXN1238,2023-09-01,2023,9,Q3,East,Zone C,Distributor,Diabetes,Metformin 500mg,390,309.74,146.11,120798.6,63815.7
TXN1239,2022-10-22,2022,10,Q4,East,Zone C,Distributor,Neurology,Pregabalin 75mg,245,705.0,316.21,172725.0,95253.55
TXN1240,2023-10-18,2023,10,Q4,East,Zone C,Hospital,Neurology,Levetiracetam 250mg,61,747.95,325.29,45624.95,25782.26
TXN1241,2023-06-09,2023,6,Q2,East,Zone C,Distributor,Diabetes,Glipizide 5mg,116,642.52,315.74,74532.32,37906.48
TXN1242,2022-02-10,2022,2,Q1,North,Zone A,Hospital,Oncology,Capecitabine 500mg,468,309.57,214.43,144878.76,44525.52
TXN1243,2023-01-16,2023,1,Q1,South,Zone B,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,213,504.78,222.99,107518.14,60021.27
TXN1244,2022-03-02,2022,3,Q1,South,Zone B,Hospital,Respiratory,Montelukast 10mg,474,668.9,401.27,317058.6,126856.62
TXN1245,2022-04-13,2022,4,Q2,South,Zone B,Distributor,Neurology,Levetiracetam 250mg,222,462.15,318.77,102597.3,31830.36
TXN1246,2022-12-02,2022,12,Q4,South,Zone B,Distributor,Neurology,Pregabalin 75mg,496,530.62,246.64,263187.52,140854.08
TXN1247,2022-02-18,2022,2,Q1,East,Zone C,Hospital,Oncology,Imatinib 100mg,315,208.82,113.89,65778.3,29902.95
TXN1248,2022-09-14,2022,9,Q3,East,Zone C,Distributor,Cardiovascular,Telmisartan 40mg,148,105.97,67.27,15683.56,5727.6
TXN1249,2023-04-20,2023,4,Q2,East,Zone C,Hospital,Neurology,Levetiracetam 250mg,152,221.67,104.14,33693.84,17864.56
TXN1250,2023-07-03,2023,7,Q3,West,Zone D,Distributor,Neurology,Pregabalin 75mg,227,148.03,98.59,33602.81,11222.88
TXN1251,2023-07-23,2023,7,Q3,East,Zone C,Retail Pharmacy,Neurology,Pregabalin 75mg,278,340.31,234.52,94606.18,29409.62
TXN1252,2023-06-24,2023,6,Q2,South,Zone B,Distributor,Oncology,Imatinib 100mg,128,486.61,294.05,62286.08,24647.68
TXN1253,2022-10-05,2022,10,Q4,North,Zone A,Hospital,Cardiovascular,Amlodipine 5mg,291,521.97,239.93,151893.27,82073.64
TXN1254,2022-01-23,2022,1,Q1,West,Zone D,Hospital,Neurology,Levetiracetam 250mg,237,534.57,293.91,126693.09,57036.42
TXN1255,2023-12-20,2023,12,Q4,South,Zone B,Hospital,Neurology,Pregabalin 75mg,131,407.01,208.7,53318.31,25978.61
TXN1256,2023-01-09,2023,1,Q1,South,Zone B,Hospital,Diabetes,Metformin 500mg,154,126.61,75.66,19497.94,7846.3
TXN1257,2022-01-08,2022,1,Q1,South,Zone B,Hospital,Neurology,Pregabalin 75mg,59,747.74,355.86,44116.66,23120.92
TXN1258,2023-08-17,2023,8,Q3,West,Zone D,Distributor,Oncology,Imatinib 100mg,492,387.59,181.43,190694.28,101430.72
TXN1259,2022-12-08,2022,12,Q4,West,Zone D,Hospital,Respiratory,Salbutamol Inhaler,498,382.45,158.47,190460.1,111542.04
TXN1260,2022-03-20,2022,3,Q1,East,Zone C,Hospital,Oncology,Imatinib 100mg,457,129.03,52.99,58966.71,34750.28
TXN1261,2023-04-19,2023,4,Q2,West,Zone D,Distributor,Diabetes,Sitagliptin 50mg,188,778.06,531.18,146275.28,46413.44
TXN1262,2022-06-15,2022,6,Q2,East,Zone C,Hospital,Diabetes,Metformin 500mg,401,101.53,53.54,40713.53,19243.99
TXN1263,2023-02-09,2023,2,Q1,East,Zone C,Hospital,Cardiovascular,Amlodipine 5mg,98,241.56,115.52,23672.88,12351.92
TXN1264,2023-02-08,2023,2,Q1,North,Zone A,Retail Pharmacy,Diabetes,Sitagliptin 50mg,315,649.04,316.63,204447.6,104709.15
TXN1265,2023-12-08,2023,12,Q4,South,Zone B,Retail Pharmacy,Respiratory,Salbutamol Inhaler,275,146.07,73.25,40169.25,20025.5
TXN1266,2023-11-22,2023,11,Q4,East,Zone C,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,383,379.55,221.61,145367.65,60491.02
TXN1267,2023-03-26,2023,3,Q1,West,Zone D,Retail Pharmacy,Respiratory,Montelukast 10mg,223,59.54,41.54,13277.42,4014.0
TXN1268,2022-02-08,2022,2,Q1,East,Zone C,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,198,616.28,331.66,122023.44,56354.76
TXN1269,2022-06-13,2022,6,Q2,West,Zone D,Retail Pharmacy,Neurology,Pregabalin 75mg,199,788.5,537.14,156911.5,50020.64
TXN1270,2022-04-23,2022,4,Q2,South,Zone B,Hospital,Respiratory,Salbutamol Inhaler,332,773.85,422.92,256918.2,116508.76
TXN1271,2022-01-23,2022,1,Q1,South,Zone B,Hospital,Oncology,Imatinib 100mg,233,508.96,219.76,118587.68,67383.6
TXN1272,2022-05-08,2022,5,Q2,South,Zone B,Hospital,Neurology,Levetiracetam 250mg,160,170.64,96.82,27302.4,11811.2
TXN1273,2022-04-02,2022,4,Q2,West,Zone D,Distributor,Respiratory,Salbutamol Inhaler,153,195.47,129.78,29906.91,10050.57
TXN1274,2023-07-13,2023,7,Q3,North,Zone A,Hospital,Diabetes,Metformin 500mg,268,191.02,96.77,51193.36,25259.0
TXN1275,2023-10-14,2023,10,Q4,West,Zone D,Hospital,Neurology,Pregabalin 75mg,363,76.48,47.7,27762.24,10447.14
TXN1276,2023-11-24,2023,11,Q4,South,Zone B,Distributor,Respiratory,Salbutamol Inhaler,449,161.67,79.49,72589.83,36898.82
TXN1277,2022-04-26,2022,4,Q2,North,Zone A,Hospital,Diabetes,Sitagliptin 50mg,69,635.3,295.52,43835.7,23444.82
TXN1278,2023-07-25,2023,7,Q3,South,Zone B,Hospital,Respiratory,Montelukast 10mg,454,71.8,32.31,32597.2,17928.46
TXN1279,2022-04-16,2022,4,Q2,West,Zone D,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,270,531.74,223.04,143569.8,83349.0
TXN1280,2023-08-19,2023,8,Q3,East,Zone C,Hospital,Neurology,Pregabalin 75mg,211,499.53,290.05,105400.83,44200.28
TXN1281,2023-12-04,2023,12,Q4,East,Zone C,Distributor,Oncology,Capecitabine 500mg,79,786.48,364.1,62131.92,33368.02
TXN1282,2023-07-20,2023,7,Q3,West,Zone D,Hospital,Respiratory,Montelukast 10mg,162,375.51,160.19,60832.62,34881.84
TXN1283,2022-11-17,2022,11,Q4,East,Zone C,Retail Pharmacy,Neurology,Levetiracetam 250mg,362,749.83,444.48,271438.46,110536.7
TXN1284,2022-11-11,2022,11,Q4,West,Zone D,Distributor,Neurology,Pregabalin 75mg,448,357.43,233.02,160128.64,55735.68
TXN1285,2022-04-11,2022,4,Q2,North,Zone A,Hospital,Diabetes,Metformin 500mg,110,784.74,352.81,86321.4,47512.3
TXN1286,2022-11-03,2022,11,Q4,South,Zone B,Retail Pharmacy,Respiratory,Montelukast 10mg,414,636.94,265.5,263693.16,153776.16
TXN1287,2022-05-04,2022,5,Q2,South,Zone B,Retail Pharmacy,Oncology,Imatinib 100mg,98,376.39,256.4,36886.22,11759.02
TXN1288,2022-07-06,2022,7,Q3,South,Zone B,Hospital,Neurology,Pregabalin 75mg,468,377.64,233.7,176735.52,67363.92
TXN1289,2023-09-21,2023,9,Q3,South,Zone B,Retail Pharmacy,Neurology,Pregabalin 75mg,80,741.97,401.86,59357.6,27208.8
TXN1290,2023-06-14,2023,6,Q2,West,Zone D,Retail Pharmacy,Neurology,Pregabalin 75mg,269,256.79,123.95,69076.51,35733.96
TXN1291,2022-06-11,2022,6,Q2,West,Zone D,Retail Pharmacy,Diabetes,Metformin 500mg,93,167.29,109.73,15557.97,5353.08
TXN1292,2022-04-15,2022,4,Q2,South,Zone B,Retail Pharmacy,Oncology,Imatinib 100mg,227,358.32,180.67,81338.64,40326.55
TXN1293,2023-07-14,2023,7,Q3,West,Zone D,Hospital,Oncology,Capecitabine 500mg,454,89.19,46.88,40492.26,19208.74
TXN1294,2023-05-17,2023,5,Q2,North,Zone A,Distributor,Diabetes,Metformin 500mg,180,593.87,271.61,106896.6,58006.8
TXN1295,2023-12-04,2023,12,Q4,East,Zone C,Distributor,Cardiovascular,Amlodipine 5mg,494,135.57,60.38,66971.58,37143.86
TXN1296,2023-07-02,2023,7,Q3,South,Zone B,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,338,442.54,192.25,149578.52,84598.02
TXN1297,2023-01-02,2023,1,Q1,East,Zone C,Hospital,Cardiovascular,Telmisartan 40mg,66,509.68,238.45,33638.88,17901.18
TXN1298,2023-06-16,2023,6,Q2,South,Zone B,Distributor,Respiratory,Salbutamol Inhaler,161,212.07,91.04,34143.27,19485.83
TXN1299,2022-08-19,2022,8,Q3,North,Zone A,Distributor,Neurology,Pregabalin 75mg,343,654.8,352.13,224596.4,103815.81
TXN1300,2023-04-08,2023,4,Q2,North,Zone A,Hospital,Respiratory,Montelukast 10mg,415,615.58,249.55,255465.7,151902.45
TXN1301,2023-11-26,2023,11,Q4,East,Zone C,Hospital,Neurology,Pregabalin 75mg,430,388.43,270.15,167024.9,50860.4
TXN1302,2023-03-06,2023,3,Q1,East,Zone C,Distributor,Diabetes,Metformin 500mg,93,454.03,249.42,42224.79,19028.73
TXN1303,2023-11-12,2023,11,Q4,West,Zone D,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,452,380.8,174.67,172121.6,93170.76
TXN1304,2022-04-15,2022,4,Q2,West,Zone D,Retail Pharmacy,Neurology,Pregabalin 75mg,134,284.26,168.51,38090.84,15510.5
TXN1305,2023-04-13,2023,4,Q2,West,Zone D,Distributor,Diabetes,Glipizide 5mg,317,174.53,101.93,55326.01,23014.2
TXN1306,2023-06-08,2023,6,Q2,East,Zone C,Hospital,Diabetes,Sitagliptin 50mg,466,498.58,204.43,232338.28,137073.9
TXN1307,2022-05-19,2022,5,Q2,West,Zone D,Hospital,Neurology,Pregabalin 75mg,309,648.94,447.98,200522.46,62096.64
TXN1308,2022-01-13,2022,1,Q1,West,Zone D,Retail Pharmacy,Oncology,Capecitabine 500mg,112,414.02,180.82,46370.24,26118.4
TXN1309,2023-11-03,2023,11,Q4,West,Zone D,Hospital,Neurology,Pregabalin 75mg,296,147.37,89.31,43621.52,17185.76
TXN1310,2023-05-20,2023,5,Q2,West,Zone D,Retail Pharmacy,Cardiovascular,Atorvastatin 10mg,276,190.56,125.28,52594.56,18017.28
TXN1311,2023-09-09,2023,9,Q3,South,Zone B,Hospital,Oncology,Capecitabine 500mg,444,725.97,432.32,322330.68,130380.6
TXN1312,2022-12-24,2022,12,Q4,West,Zone D,Retail Pharmacy,Diabetes,Glipizide 5mg,335,180.32,110.65,60407.2,23339.45
TXN1313,2022-04-26,2022,4,Q2,South,Zone B,Distributor,Cardiovascular,Amlodipine 5mg,83,310.96,166.4,25809.68,11998.48
TXN1314,2023-11-20,2023,11,Q4,North,Zone A,Hospital,Cardiovascular,Amlodipine 5mg,399,784.33,462.95,312947.67,128230.62
TXN1315,2022-08-09,2022,8,Q3,West,Zone D,Hospital,Diabetes,Glipizide 5mg,297,102.23,46.26,30362.31,16623.09
TXN1316,2023-09-03,2023,9,Q3,West,Zone D,Hospital,Oncology,Capecitabine 500mg,352,278.98,129.39,98200.96,52655.68
TXN1317,2023-04-13,2023,4,Q2,North,Zone A,Distributor,Respiratory,Montelukast 10mg,450,624.55,397.55,281047.5,102150.0
TXN1318,2023-11-24,2023,11,Q4,South,Zone B,Retail Pharmacy,Oncology,Imatinib 100mg,268,470.33,203.79,126048.44,71432.72
TXN1319,2023-03-20,2023,3,Q1,South,Zone B,Hospital,Neurology,Levetiracetam 250mg,196,782.6,339.03,153389.6,86939.72
TXN1320,2022-06-03,2022,6,Q2,North,Zone A,Retail Pharmacy,Diabetes,Glipizide 5mg,481,580.77,401.8,279350.37,86084.57
TXN1321,2022-09-19,2022,9,Q3,East,Zone C,Distributor,Cardiovascular,Amlodipine 5mg,300,521.18,291.76,156354.0,68826.0
TXN1322,2023-08-20,2023,8,Q3,West,Zone D,Hospital,Respiratory,Salbutamol Inhaler,335,84.59,48.23,28337.65,12180.6
TXN1323,2022-09-27,2022,9,Q3,South,Zone B,Retail Pharmacy,Oncology,Imatinib 100mg,492,597.68,346.44,294058.56,123610.08
TXN1324,2023-09-17,2023,9,Q3,North,Zone A,Retail Pharmacy,Respiratory,Montelukast 10mg,169,189.0,80.08,31941.0,18407.48
TXN1325,2023-02-05,2023,2,Q1,West,Zone D,Distributor,Oncology,Imatinib 100mg,304,544.12,258.83,165412.48,86728.16
TXN1326,2022-09-02,2022,9,Q3,West,Zone D,Hospital,Cardiovascular,Amlodipine 5mg,494,74.48,49.2,36793.12,12488.32
TXN1327,2022-08-15,2022,8,Q3,West,Zone D,Hospital,Respiratory,Salbutamol Inhaler,381,733.01,395.33,279276.81,128656.08
TXN1328,2023-08-19,2023,8,Q3,East,Zone C,Distributor,Diabetes,Metformin 500mg,70,523.48,302.31,36643.6,15481.9
TXN1329,2023-06-02,2023,6,Q2,East,Zone C,Retail Pharmacy,Neurology,Pregabalin 75mg,125,415.75,247.65,51968.75,21012.5
TXN1330,2023-07-17,2023,7,Q3,East,Zone C,Hospital,Cardiovascular,Amlodipine 5mg,471,103.2,49.16,48607.2,25452.84
TXN1331,2023-03-13,2023,3,Q1,West,Zone D,Hospital,Diabetes,Sitagliptin 50mg,429,402.23,215.25,172556.67,80214.42
TXN1332,2022-04-17,2022,4,Q2,East,Zone C,Retail Pharmacy,Oncology,Capecitabine 500mg,361,493.15,276.71,178027.15,78134.84
TXN1333,2023-01-10,2023,1,Q1,North,Zone A,Distributor,Oncology,Capecitabine 500mg,139,397.14,211.1,55202.46,25859.56
TXN1334,2023-05-19,2023,5,Q2,South,Zone B,Distributor,Cardiovascular,Amlodipine 5mg,354,512.8,222.63,181531.2,102720.18
TXN1335,2022-11-13,2022,11,Q4,East,Zone C,Hospital,Cardiovascular,Telmisartan 40mg,196,387.95,263.35,76038.2,24421.6
TXN1336,2023-08-16,2023,8,Q3,West,Zone D,Hospital,Neurology,Levetiracetam 250mg,494,585.52,340.99,289246.88,120797.82
TXN1337,2023-10-13,2023,10,Q4,North,Zone A,Distributor,Diabetes,Sitagliptin 50mg,57,697.16,279.3,39738.12,23818.02
TXN1338,2023-02-04,2023,2,Q1,East,Zone C,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,195,135.87,69.99,26494.65,12846.6
TXN1339,2023-08-19,2023,8,Q3,North,Zone A,Distributor,Oncology,Imatinib 100mg,133,725.24,378.05,96456.92,46176.27
TXN1340,2022-09-10,2022,9,Q3,North,Zone A,Retail Pharmacy,Diabetes,Sitagliptin 50mg,251,321.44,185.82,80681.44,34040.62
TXN1341,2022-09-27,2022,9,Q3,South,Zone B,Hospital,Oncology,Capecitabine 500mg,88,705.27,435.29,62063.76,23758.24
TXN1342,2022-08-03,2022,8,Q3,South,Zone B,Distributor,Respiratory,Montelukast 10mg,307,58.78,30.95,18045.46,8543.81
TXN1343,2023-05-25,2023,5,Q2,North,Zone A,Distributor,Respiratory,Salbutamol Inhaler,262,656.02,304.93,171877.24,91985.58
TXN1344,2023-05-13,2023,5,Q2,West,Zone D,Distributor,Cardiovascular,Atorvastatin 10mg,487,688.88,359.02,335484.56,160641.82
TXN1345,2023-12-12,2023,12,Q4,North,Zone A,Distributor,Respiratory,Montelukast 10mg,413,648.79,419.59,267950.27,94659.6
TXN1346,2023-10-24,2023,10,Q4,North,Zone A,Distributor,Oncology,Capecitabine 500mg,362,70.57,36.55,25546.34,12315.24
TXN1347,2022-04-20,2022,4,Q2,South,Zone B,Distributor,Neurology,Levetiracetam 250mg,470,717.57,361.49,337257.9,167357.6
TXN1348,2023-03-11,2023,3,Q1,North,Zone A,Hospital,Diabetes,Glipizide 5mg,476,339.41,216.38,161559.16,58562.28
TXN1349,2023-04-04,2023,4,Q2,North,Zone A,Hospital,Respiratory,Montelukast 10mg,489,791.03,424.15,386813.67,179404.32
TXN1350,2023-08-04,2023,8,Q3,North,Zone A,Retail Pharmacy,Diabetes,Metformin 500mg,393,429.09,295.73,168632.37,52410.48
TXN1351,2022-10-15,2022,10,Q4,East,Zone C,Hospital,Oncology,Capecitabine 500mg,100,67.51,42.32,6751.0,2519.0
TXN1352,2023-05-06,2023,5,Q2,South,Zone B,Retail Pharmacy,Diabetes,Metformin 500mg,219,331.1,179.52,72510.9,33196.02
TXN1353,2022-11-16,2022,11,Q4,West,Zone D,Retail Pharmacy,Cardiovascular,Amlodipine 5mg,480,163.69,67.0,78571.2,46411.2
TXN1354,2022-01-27,2022,1,Q1,West,Zone D,Distributor,Respiratory,Salbutamol Inhaler,446,456.28,286.8,203500.88,75588.08
TXN1355,2023-03-12,2023,3,Q1,East,Zone C,Hospital,Oncology,Capecitabine 500mg,299,93.24,46.87,27878.76,13864.63
TXN1356,2023-03-03,2023,3,Q1,West,Zone D,Hospital,Oncology,Imatinib 100mg,434,485.35,214.41,210641.9,117587.96
TXN1357,2023-03-22,2023,3,Q1,East,Zone C,Hospital,Diabetes,Sitagliptin 50mg,322,600.93,294.54,193499.46,98657.58
TXN1358,2022-07-05,2022,7,Q3,West,Zone D,Retail Pharmacy,Diabetes,Sitagliptin 50mg,390,160.99,105.57,62786.1,21613.8
TXN1359,2023-11-21,2023,11,Q4,East,Zone C,Retail Pharmacy,Oncology,Imatinib 100mg,359,450.04,297.47,161564.36,54772.63
TXN1360,2022-08-06,2022,8,Q3,East,Zone C,Hospital,Neurology,Levetiracetam 250mg,69,400.09,164.17,27606.21,16278.48
TXN1361,2023-12-23,2023,12,Q4,East,Zone C,Retail Pharmacy,Oncology,Capecitabine 500mg,285,615.97,337.29,175551.45,79423.8
TXN1362,2023-08-25,2023,8,Q3,West,Zone D,Distributor,Oncology,Imatinib 100mg,456,339.91,188.1,154998.96,69225.36
TXN1363,2022-11-15,2022,11,Q4,South,Zone B,Distributor,Cardiovascular,Telmisartan 40mg,131,382.59,222.15,50119.29,21017.64
TXN1364,2022-09-17,2022,9,Q3,North,Zone A,Hospital,Oncology,Capecitabine 500mg,377,690.47,367.15,260307.19,121891.64
TXN1365,2023-03-23,2023,3,Q1,West,Zone D,Retail Pharmacy,Oncology,Imatinib 100mg,492,73.09,50.54,35960.28,11094.6
TXN1366,2022-03-21,2022,3,Q1,West,Zone D,Retail Pharmacy,Respiratory,Montelukast 10mg,103,445.42,262.69,45878.26,18821.19
TXN1367,2023-09-08,2023,9,Q3,North,Zone A,Retail Pharmacy,Oncology,Capecitabine 500mg,271,56.65,39.62,15352.15,4615.13
TXN1368,2023-09-08,2023,9,Q3,North,Zone A,Hospital,Oncology,Imatinib 100mg,86,605.36,268.09,52060.96,29005.22
TXN1369,2022-04-09,2022,4,Q2,West,Zone D,Retail Pharmacy,Cardiovascular,Telmisartan 40mg,84,510.2,217.64,42856.8,24575.04
TXN1370,2022-06-13,2022,6,Q2,South,Zone B,Hospital,Neurology,Pregabalin 75mg,124,311.62,135.02,38640.88,21898.4
TXN1371,2022-03-17,2022,3,Q1,West,Zone D,Distributor,Diabetes,Metformin 500mg,172,701.71,424.2,120694.12,47731.72
TXN1372,2023-02-02,2023,2,Q1,South,Zone B,Distributor,Diabetes,Glipizide 5mg,499,582.58,349.58,290707.42,116267.0
TXN1373,2022-07-21,2022,7,Q3,East,Zone C,Hospital,Oncology,Capecitabine 500mg,102,681.67,384.94,69530.34,30266.46
TXN1374,2022-09-23,2022,9,Q3,North,Zone A,Retail Pharmacy,Oncology,Imatinib 100mg,330,142.19,94.78,46922.7,15645.3
TXN1375,2023-04-14,2023,4,Q2,South,Zone B,Hospital,Diabetes,Glipizide 5mg,209,444.71,239.68,92944.39,42851.27
TXN1376,2022-07-14,2022,7,Q3,West,Zone D,Retail Pharmacy,Neurology,Levetiracetam 250mg,313,253.56,139.21,79364.28,35791.55
TXN1377,2022-09-17,2022,9,Q3,South,Zone B,Retail Pharmacy,Diabetes,Sitagliptin 50mg,253,351.83,151.58,89012.99,50663.25
TXN1378,2023-06-08,2023,6,Q2,North,Zone A,Hospital,Diabetes,Glipizide 5mg,343,721.8,415.02,247577.4,105225.54
TXN1379,2022-12-09,2022,12,Q4,South,Zone B,Distributor,Respiratory,Montelukast 10mg,188,670.04,294.13,125967.52,70671.08
TXN1380,2023-02-06,2023,2,Q1,South,Zone B,Distributor,Neurology,Pregabalin 75mg,448,757.24,398.85,339243.52,160558.72
TXN1381,2022-10-24,2022,10,Q4,North,Zone A,Distributor,Cardiovascular,Atorvastatin 10mg,462,340.74,200.97,157421.88,64573.74
TXN1382,2022-05-04,2022,5,Q2,South,Zone B,Distributor,Respiratory,Salbutamol Inhaler,466,258.83,113.6,120614.78,67677.18
